9443 321 481
204 90 0 0
203 90 0 0
202 90 0 0
201 90 0 0
200 90 0 0
199 90 0 0
198 90 0 0
197 90 0 0
196 90 0 0
195 90 0 0
194 90 0 0
193 90 0 0
192 90 0 0
191 90 0 0
190 90 0 0
189 90 0 0
188 90 0 0
187 90 0 0
186 90 0 0
185 90 0 0
184 90 0 0
183 90 0 0
182 90 0 0
181 90 0 0
180 90 0 0
179 90 0 0
177 90 0 0
176 90 0 0
175 90 0 0
174 90 0 0
173 90 0 0
172 90 0 0
171 90 0 0
170 90 0 0
169 90 0 0
167 90 0 0
166 90 0 0
165 90 0 0
164 90 0 0
163 90 0 0
162 90 0 0
161 90 0 0
160 90 0 0
159 90 0 0
158 90 0 0
157 90 0 0
156 90 0 0
155 90 0 0
154 90 0 0
153 90 0 0
152 90 0 0
151 90 0 0
150 90 0 0
149 90 0 0
148 90 0 0
147 90 0 0
146 90 0 0
145 90 0 0
144 90 0 0
143 90 0 0
142 90 0 0
141 90 0 0
140 90 0 0
139 90 0 0
138 90 0 0
137 90 0 0
136 90 0 0
135 90 0 0
134 90 0 0
133 90 0 0
132 90 0 0
131 90 0 0
130 90 0 0
129 90 0 0
128 90 0 0
127 90 0 0
126 90 0 0
125 90 0 0
124 90 0 0
123 90 0 0
122 90 0 0
121 90 0 0
120 90 0 0
119 90 0 0
118 90 0 0
117 90 0 0
116 90 0 0
115 90 0 0
114 90 0 0
113 90 0 0
112 90 0 0
111 90 0 0
110 90 0 0
238 89 0 0
237 89 0 0
236 89 0 0
235 89 0 0
234 89 0 0
233 89 0 0
232 89 0 0
231 89 0 0
230 89 0 0
229 89 0 0
228 89 0 0
227 89 0 0
226 89 0 0
225 89 0 0
224 89 0 0
223 89 0 0
222 89 0 0
221 89 0 0
220 89 0 0
219 89 0 0
218 89 0 0
217 89 0 0
216 89 0 0
215 89 0 0
214 89 0 0
213 89 0 0
212 89 0 0
211 89 0 0
210 89 0 0
209 89 0 0
208 89 0 0
207 89 0 0
206 89 0 0
205 89 0 0
204 89 0 0
203 89 0 0
202 89 0 0
201 89 0 0
200 89 0 0
199 89 0 0
198 89 0 0
197 89 0 0
196 89 0 0
195 89 0 0
194 89 0 0
193 89 0 0
192 89 0 0
191 89 0 0
190 89 0 0
189 89 0 0
188 89 0 0
187 89 0 0
186 89 0 0
185 89 0 0
184 89 0 0
183 89 0 0
182 89 0 0
181 89 0 0
180 89 0 0
179 89 0 0
177 89 0 0
176 89 0 0
175 89 0 0
174 89 0 0
173 89 0 0
172 89 0 0
171 89 0 0
170 89 0 0
169 89 0 0
167 89 0 0
166 89 0 0
165 89 0 0
164 89 0 0
163 89 0 0
162 89 0 0
161 89 0 0
160 89 0 0
159 89 0 0
158 89 0 0
157 89 0 0
156 89 0 0
155 89 0 0
154 89 0 0
153 89 0 0
152 89 0 0
151 89 0 0
150 89 0 0
149 89 0 0
148 89 0 0
147 89 0 0
146 89 0 0
145 89 0 0
144 89 0 0
143 89 0 0
142 89 0 0
141 89 0 0
140 89 0 0
139 89 0 0
138 89 0 0
137 89 0 0
136 89 0 0
135 89 0 0
134 89 0 0
133 89 0 0
132 89 0 0
131 89 0 0
130 89 0 0
129 89 0 0
128 89 0 0
127 89 0 0
126 89 0 0
125 89 0 0
124 89 0 0
123 89 0 0
122 89 0 0
121 89 0 0
120 89 0 0
119 89 0 0
118 89 0 0
117 89 0 0
116 89 0 0
115 89 0 0
114 89 0 0
113 89 0 0
112 89 0 0
111 89 0 0
235 88 0 0
234 88 0 0
233 88 0 0
232 88 0 0
231 88 0 0
230 88 0 0
229 88 0 0
228 88 0 0
227 88 0 0
226 88 0 0
225 88 0 0
224 88 0 0
223 88 0 0
222 88 0 0
221 88 0 0
220 88 0 0
219 88 0 0
218 88 0 0
217 88 0 0
216 88 0 0
215 88 0 0
214 88 0 0
213 88 0 0
212 88 0 0
211 88 0 0
210 88 0 0
209 88 0 0
208 88 0 0
207 88 0 0
206 88 0 0
205 88 0 0
204 88 0 0
203 88 0 0
202 88 0 0
201 88 0 0
200 88 0 0
199 88 0 0
198 88 0 0
197 88 0 0
196 88 0 0
195 88 0 0
194 88 0 0
193 88 0 0
192 88 0 0
191 88 0 0
190 88 0 0
189 88 0 0
188 88 0 0
187 88 0 0
186 88 0 0
185 88 0 0
184 88 0 0
183 88 0 0
182 88 0 0
181 88 0 0
180 88 0 0
179 88 0 0
178 88 0 0
177 88 0 0
176 88 0 0
175 88 0 0
174 88 0 0
173 88 0 0
172 88 0 0
171 88 0 0
170 88 0 0
169 88 0 0
168 88 0 0
167 88 0 0
166 88 0 0
165 88 0 0
164 88 0 0
163 88 0 0
162 88 0 0
161 88 0 0
160 88 0 0
159 88 0 0
158 88 0 0
157 88 0 0
156 88 0 0
155 88 0 0
154 88 0 0
153 88 0 0
152 88 0 0
151 88 0 0
150 88 0 0
149 88 0 0
148 88 0 0
147 88 0 0
146 88 0 0
145 88 0 0
144 88 0 0
143 88 0 0
142 88 0 0
141 88 0 0
140 88 0 0
139 88 0 0
138 88 0 0
137 88 0 0
136 88 0 0
135 88 0 0
134 88 0 0
133 88 0 0
132 88 0 0
131 88 0 0
130 88 0 0
129 88 0 0
128 88 0 0
127 88 0 0
126 88 0 0
125 88 0 0
124 88 0 0
123 88 0 0
122 88 0 0
121 88 0 0
120 88 0 0
119 88 0 0
114 88 0 0
232 87 0 0
231 87 0 0
230 87 0 0
229 87 0 0
228 87 0 0
227 87 0 0
226 87 0 0
225 87 0 0
224 87 0 0
223 87 0 0
222 87 0 0
221 87 0 0
220 87 0 0
219 87 0 0
218 87 0 0
217 87 0 0
216 87 0 0
215 87 0 0
214 87 0 0
213 87 0 0
212 87 0 0
211 87 0 0
210 87 0 0
209 87 0 0
208 87 0 0
207 87 0 0
206 87 0 0
205 87 0 0
204 87 0 0
203 87 0 0
202 87 0 0
201 87 0 0
200 87 0 0
199 87 0 0
198 87 0 0
197 87 0 0
196 87 0 0
195 87 0 0
194 87 0 0
193 87 0 0
192 87 0 0
191 87 0 0
190 87 0 0
189 87 0 0
188 87 0 0
187 87 0 0
186 87 0 0
185 87 0 0
184 87 0 0
183 87 0 0
182 87 0 0
181 87 0 0
180 87 0 0
179 87 0 0
177 87 0 0
176 87 0 0
175 87 0 0
174 87 0 0
173 87 0 0
172 87 0 0
171 87 0 0
170 87 0 0
169 87 0 0
167 87 0 0
166 87 0 0
165 87 0 0
164 87 0 0
163 87 0 0
162 87 0 0
161 87 0 0
160 87 0 0
159 87 0 0
158 87 0 0
157 87 0 0
156 87 0 0
155 87 0 0
154 87 0 0
153 87 0 0
152 87 0 0
151 87 0 0
150 87 0 0
149 87 0 0
148 87 0 0
147 87 0 0
146 87 0 0
145 87 0 0
144 87 0 0
143 87 0 0
142 87 0 0
141 87 0 0
140 87 0 0
139 87 0 0
138 87 0 0
137 87 0 0
136 87 0 0
135 87 0 0
134 87 0 0
133 87 0 0
132 87 0 0
131 87 0 0
130 87 0 0
129 87 0 0
128 87 0 0
127 87 0 0
126 87 0 0
122 87 0 0
228 86 0 0
224 86 0 0
220 86 0 0
218 86 0 0
217 86 0 0
216 86 0 0
215 86 0 0
214 86 0 0
213 86 0 0
212 86 0 0
211 86 0 0
210 86 0 0
209 86 0 0
208 86 0 0
207 86 0 0
206 86 0 0
205 86 0 0
204 86 0 0
203 86 0 0
202 86 0 0
201 86 0 0
200 86 0 0
199 86 0 0
198 86 0 0
197 86 0 0
196 86 0 0
195 86 0 0
194 86 0 0
193 86 0 0
192 86 0 0
191 86 0 0
190 86 0 0
189 86 0 0
188 86 0 0
187 86 0 0
186 86 0 0
185 86 0 0
184 86 0 0
183 86 0 0
182 86 0 0
181 86 0 0
180 86 0 0
179 86 0 0
177 86 0 0
176 86 0 0
175 86 0 0
174 86 0 0
173 86 0 0
172 86 0 0
171 86 0 0
170 86 0 0
169 86 0 0
167 86 0 0
166 86 0 0
165 86 0 0
164 86 0 0
163 86 0 0
162 86 0 0
161 86 0 0
160 86 0 0
159 86 0 0
158 86 0 0
157 86 0 0
156 86 0 0
155 86 0 0
154 86 0 0
153 86 0 0
152 86 0 0
151 86 0 0
150 86 0 0
149 86 0 0
148 86 0 0
147 86 0 0
146 86 0 0
145 86 0 0
144 86 0 0
143 86 0 0
142 86 0 0
141 86 0 0
140 86 0 0
139 86 0 0
138 86 0 0
137 86 0 0
136 86 0 0
135 86 0 0
134 86 0 0
133 86 0 0
132 86 0 0
131 86 0 0
130 86 0 0
129 86 0 0
128 86 0 0
127 86 0 0
218 85 0 0
217 85 0 0
216 85 0 0
215 85 0 0
214 85 0 0
213 85 0 0
212 85 0 0
211 85 0 0
210 85 0 0
209 85 0 0
208 85 0 0
207 85 0 0
206 85 0 0
205 85 0 0
204 85 0 0
203 85 0 0
202 85 0 0
201 85 0 0
200 85 0 0
199 85 0 0
198 85 0 0
197 85 0 0
196 85 0 0
195 85 0 0
194 85 0 0
193 85 0 0
192 85 0 0
191 85 0 0
190 85 0 0
189 85 0 0
188 85 0 0
187 85 0 0
186 85 0 0
185 85 0 0
184 85 0 0
183 85 0 0
182 85 0 0
181 85 0 0
180 85 0 0
179 85 0 0
177 85 0 0
176 85 0 0
175 85 0 0
174 85 0 0
173 85 0 0
172 85 0 0
171 85 0 0
170 85 0 0
169 85 0 0
167 85 0 0
166 85 0 0
165 85 0 0
164 85 0 0
163 85 0 0
162 85 0 0
161 85 0 0
160 85 0 0
159 85 0 0
158 85 0 0
157 85 0 0
156 85 0 0
155 85 0 0
154 85 0 0
153 85 0 0
152 85 0 0
151 85 0 0
150 85 0 0
149 85 0 0
148 85 0 0
147 85 0 0
146 85 0 0
145 85 0 0
144 85 0 0
143 85 0 0
142 85 0 0
141 85 0 0
140 85 0 0
139 85 0 0
138 85 0 0
137 85 0 0
136 85 0 0
135 85 0 0
134 85 0 0
130 85 0 0
217 84 0 0
216 84 0 0
215 84 0 0
214 84 0 0
213 84 0 0
212 84 0 0
211 84 0 0
210 84 0 0
209 84 0 0
208 84 0 0
207 84 0 0
206 84 0 0
205 84 0 0
202 84 0 0
201 84 0 0
200 84 0 0
199 84 0 0
198 84 0 0
197 84 0 0
196 84 0 0
194 84 0 0
193 84 0 0
192 84 0 0
191 84 0 0
190 84 0 0
189 84 0 0
188 84 0 0
186 84 0 0
185 84 0 0
184 84 0 0
183 84 0 0
182 84 0 0
181 84 0 0
180 84 0 0
176 84 0 0
175 84 0 0
174 84 0 0
173 84 0 0
172 84 0 0
171 84 0 0
170 84 0 0
166 84 0 0
165 84 0 0
164 84 0 0
163 84 0 0
162 84 0 0
161 84 0 0
160 84 0 0
158 84 0 0
157 84 0 0
156 84 0 0
155 84 0 0
154 84 0 0
153 84 0 0
152 84 0 0
150 84 0 0
149 84 0 0
148 84 0 0
147 84 0 0
146 84 0 0
145 84 0 0
144 84 0 0
141 84 0 0
140 84 0 0
139 84 0 0
138 84 0 0
137 84 0 0
136 84 0 0
135 84 0 0
214 83 0 0
208 83 0 0
199 83 0 0
191 83 0 0
183 83 0 0
173 83 0 0
163 83 0 0
155 83 0 0
147 83 0 0
138 83 0 0
